Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Week,Quarter,DayOfWeek,WeekOfYear,Month_Name,Year_Month,Lag_1,Rolling_Mean_4,Rolling_STD_4
39,2012-07-20,1582168.27,0,80.32,3.311,220.6148749,6.623,2012,7,20,29,3,Friday,29,July,2012-07,1471261.76,1551260.25,86557.5489445101
39,2012-07-27,1487797.54,0,82.89,3.407,220.6234054,6.623,2012,7,27,30,3,Friday,30,July,2012-07,1582168.27,1550112.39,87622.38419615652
39,2012-08-03,1608277.74,0,84.05,3.417,220.6319358,6.623,2012,8,3,31,3,Friday,31,August,2012-08,1487797.54,1537376.3275000001,67976.76223804566
39,2012-08-10,1641867.92,0,83.47,3.494,220.6404663,6.623,2012,8,10,32,3,Friday,32,August,2012-08,1608277.74,1580027.8675000002,66164.59784278202
39,2012-08-17,1720221.91,0,84.72,3.571,220.7199609,6.623,2012,8,17,33,3,Friday,33,August,2012-08,1641867.92,1614541.2774999999,96640.82707532537
39,2012-08-24,1724669.75,0,80.49,3.62,220.8526787,6.623,2012,8,24,34,3,Friday,34,August,2012-08,1720221.91,1673759.33,57895.14333561029
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,31,35,3,Friday,35,August,2012-08,1724669.75,1699420.88,38793.69312773562
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,7,36,3,Friday,36,September,2012-09,1710923.94,1691406.8375,54697.36540058324
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,14,37,3,Friday,37,September,2012-09,1609811.75,1623254.88,127803.55799330017
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,21,38,3,Friday,38,September,2012-09,1447614.08,1581005.5699999998,109762.82370492566
39,2012-09-28,1495607.07,0,78.04,3.666,221.6556,6.623,2012,9,28,39,3,Friday,39,September,2012-09,1555672.51,1527176.3525,70633.83210893386
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,10,5,40,4,Friday,40,October,2012-10,1495607.07,1518325.5825,57897.47574591165
39,2012-10-12,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,10,12,41,4,Friday,41,October,2012-10,1574408.67,1530026.33,41151.0368810861
39,2012-10-19,1577486.33,0,71.45,3.594,222.0951719,6.228,2012,10,19,42,4,Friday,42,October,2012-10,1494417.07,1535479.7850000001,46747.5057260637
39,2012-10-26,1569502.0,0,72.9,3.506,222.1136566,6.228,2012,10,26,43,4,Friday,43,October,2012-10,1577486.33,1553953.5175,39826.91894072823
40,2010-02-26,863917.41,0,33.32,2.753,131.686,5.892,2010,2,26,8,1,Friday,8,February,2010-02,916289.2,934372.175,58584.32776602091
40,2010-03-05,990152.28,0,34.78,2.766,131.735,5.892,2010,3,5,9,1,Friday,9,March,2010-03,863917.41,931424.295,54182.11882802451
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,12,10,1,Friday,10,March,2010-03,990152.28,917427.8225,53167.12118198765
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,19,11,1,Friday,11,March,2010-03,899352.4,912071.8475,54385.21064867874
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,26,12,1,Friday,12,March,2010-03,894865.3,914431.14,51740.26581308607
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,4,2,13,2,Friday,13,April,2010-04,873354.58,927193.6025,76847.98064068063
40,2010-04-09,919839.19,0,54.31,2.849,131.9408065,5.435,2010,4,9,14,2,Friday,14,April,2010-04,1041202.13,932315.2999999999,75035.24520983323
40,2010-04-16,882636.96,0,43.3,2.885,131.9809,5.435,2010,4,16,15,2,Friday,15,April,2010-04,919839.19,929258.215,77285.00493081029
40,2010-04-23,844958.49,0,45.85,2.895,132.0226667,5.435,2010,4,23,16,2,Friday,16,April,2010-04,882636.96,922159.1924999999,85046.18100088621
40,2010-04-30,816838.31,0,46.5,2.935,132.0644333,5.435,2010,4,30,17,2,Friday,17,April,2010-04,844958.49,866068.2375,44851.77476684856
40,2010-05-07,1009797.06,0,60.05,2.981,132.1062,5.435,2010,5,7,18,2,Friday,18,May,2010-05,816838.31,888557.7050000001,85202.89429738358
40,2010-05-14,907262.47,0,45.5,2.983,132.152129,5.435,2010,5,14,19,2,Friday,19,May,2010-05,1009797.06,894714.0825,85521.5541381499
40,2010-05-21,885613.91,0,56.75,2.961,132.2230323,5.435,2010,5,21,20,2,Friday,20,May,2010-05,907262.47,904877.9375,79866.11093422351
40,2010-05-28,1008483.07,0,67.88,2.906,132.2939355,5.435,2010,5,28,21,2,Friday,21,May,2010-05,885613.91,952789.1275000001,65668.1200898691
40,2010-06-04,1052429.03,0,65.7,2.857,132.3648387,5.435,2010,6,4,22,2,Friday,22,June,2010-06,1008483.07,963447.1200000001,79918.16767622808
40,2010-06-11,1007574.67,0,59.42,2.83,132.4357419,5.435,2010,6,11,23,2,Friday,23,June,2010-06,1052429.03,988525.17,71730.1237982739
40,2010-06-18,973105.3,0,60.97,2.805,132.4733333,5.435,2010,6,18,24,2,Friday,24,June,2010-06,1007574.67,1010398.0175,32501.236414139446
40,2010-06-25,940405.03,0,69.72,2.81,132.4976,5.435,2010,6,25,25,2,Friday,25,June,2010-06,973105.3,993378.5075000001,47978.076583756374
40,2010-07-02,1087578.78,0,65.47,2.815,132.5218667,5.326,2010,7,2,26,3,Friday,26,July,2010-07,940405.03,1002165.945,63202.1581865577
40,2010-07-09,1058250.91,0,76.67,2.806,132.5461333,5.326,2010,7,9,27,3,Friday,27,July,2010-07,1087578.78,1014835.0049999999,69420.90719206323
40,2010-07-16,959229.09,0,74.25,2.796,132.5667742,5.326,2010,7,16,28,3,Friday,28,July,2010-07,1058250.91,1011365.9525,72480.57042802656
40,2010-07-23,922341.82,0,71.79,2.784,132.5825806,5.326,2010,7,23,29,3,Friday,29,July,2010-07,959229.09,1006850.1499999999,78673.5301211424
40,2010-07-30,953393.02,0,71.35,2.792,132.5983871,5.326,2010,7,30,30,3,Friday,30,July,2010-07,922341.82,973303.71,58900.1175002578
40,2010-08-06,1057295.87,0,69.16,2.792,132.6141935,5.326,2010,8,6,31,3,Friday,31,August,2010-08,953393.02,973064.95,58441.137488666755
40,2010-08-13,924011.76,0,67.47,2.81,132.63,5.326,2010,8,13,32,3,Friday,32,August,2010-08,1057295.87,964260.6174999999,63641.7551535207
40,2010-08-20,932397.0,0,67.05,2.796,132.6616129,5.326,2010,8,20,33,3,Friday,33,August,2010-08,924011.76,966774.4125000001,61599.91036842567
40,2010-08-27,922328.02,0,62.57,2.77,132.6932258,5.326,2010,8,27,34,3,Friday,34,August,2010-08,932397.0,959008.1625000001,65672.94840589298
40,2010-09-03,976453.34,0,70.66,2.735,132.7248387,5.326,2010,9,3,35,3,Friday,35,September,2010-09,922328.02,938797.53,25487.19001884391
40,2010-09-10,967310.82,1,62.75,2.717,132.7564516,5.326,2010,9,10,36,3,Friday,36,September,2010-09,976453.34,949622.295,26296.242621841404
40,2010-09-17,855046.95,0,55.34,2.716,132.7670667,5.326,2010,9,17,37,3,Friday,37,September,2010-09,967310.82,930284.7825,55457.204711866725
40,2010-09-24,844373.31,0,55.63,2.718,132.7619333,5.326,2010,9,24,38,3,Friday,38,September,2010-09,855046.95,910796.105,70768.9703617872
40,2010-10-01,891152.33,0,62.01,2.717,132.7568,5.287,2010,10,1,39,4,Friday,39,October,2010-10,844373.31,889470.8524999999,55619.78457902962
40,2010-10-08,972405.38,0,52.02,2.776,132.7516667,5.287,2010,10,8,40,4,Friday,40,October,2010-10,891152.33,890744.4924999999,58003.643522632236
40,2010-10-15,917883.17,0,44.56,2.878,132.7633548,5.287,2010,10,15,41,4,Friday,41,October,2010-10,972405.38,906453.5475,53442.69088047916
40,2010-10-22,882180.91,0,41.25,2.919,132.8170968,5.287,2010,10,22,42,4,Friday,42,October,2010-10,917883.17,915905.4475,40604.65906908276
40,2010-10-29,875038.84,0,47.1,2.938,132.8708387,5.287,2010,10,29,43,4,Friday,43,October,2010-10,882180.91,911877.0750000001,44492.1965328175
40,2010-11-05,968270.66,0,36.45,2.938,132.9245806,5.287,2010,11,5,44,4,Friday,44,November,2010-11,875038.84,910843.395,42626.1007777871
40,2010-11-12,935481.32,0,38.5,2.961,132.9783226,5.287,2010,11,12,45,4,Friday,45,November,2010-11,968270.66,915242.9325,44463.462895406396
40,2010-11-19,852452.93,0,40.52,3.03,132.9172,5.287,2010,11,19,46,4,Friday,46,November,2010-11,935481.32,907810.9375,53415.18972911782
40,2010-11-26,1166142.85,1,32.94,3.07,132.8369333,5.287,2010,11,26,47,4,Friday,47,November,2010-11,852452.93,980586.94,132960.55550830468
40,2010-12-03,1000582.06,0,33.6,3.065,132.7566667,5.287,2010,12,3,48,4,Friday,48,December,2010-12,1166142.85,988664.79,132944.39362820945
40,2010-12-10,1111215.72,0,21.64,3.132,132.6764,5.287,2010,12,10,49,4,Friday,49,December,2010-12,1000582.06,1032598.39,138434.38821128797
40,2010-12-17,1179036.3,0,23.01,3.139,132.6804516,5.287,2010,12,17,50,4,Friday,50,December,2010-12,1111215.72,1114244.2325,81280.87076042309
40,2010-12-24,1648829.18,0,24.18,3.15,132.7477419,5.287,2010,12,24,51,4,Friday,51,December,2010-12,1179036.3,1234915.815,285575.9187779825
40,2010-12-31,811318.3,1,19.29,3.177,132.8150323,5.287,2010,12,31,52,4,Friday,52,December,2010-12,1648829.18,1187599.875,346519.9221916433
40,2011-01-07,894280.19,0,24.05,3.193,132.8823226,5.114,2011,1,7,1,1,Friday,1,January,2011-01,811318.3,1133365.9925,378005.64892447833
40,2011-01-14,771315.62,0,18.55,3.215,132.9510645,5.114,2011,1,14,2,1,Friday,2,January,2011-01,894280.19,1031435.8225,414769.2004282932
40,2011-01-21,764014.75,0,14.64,3.232,133.0285161,5.114,2011,1,21,3,1,Friday,3,January,2011-01,771315.62,810232.215,59765.645426252486
40,2011-01-28,775910.43,0,9.51,3.243,133.1059677,5.114,2011,1,28,4,1,Friday,4,January,2011-01,764014.75,801380.2474999999,62126.68012516692
40,2011-02-04,904261.65,0,13.29,3.24,133.1834194,5.114,2011,2,4,5,1,Friday,5,February,2011-02,775910.43,803875.6124999999,67103.02881404394
40,2011-02-11,931939.52,1,16.87,3.255,133.260871,5.114,2011,2,11,6,1,Friday,6,February,2011-02,904261.65,844031.5875,86407.27478598278
40,2011-02-18,968694.45,0,21.82,3.263,133.3701429,5.114,2011,2,18,7,1,Friday,7,February,2011-02,931939.52,895201.5125000001,83792.0869632901
40,2011-02-25,888869.27,0,16.5,3.281,133.4921429,5.114,2011,2,25,8,1,Friday,8,February,2011-02,968694.45,923441.2225,35038.795453569175
40,2011-03-04,977070.62,0,18.49,3.437,133.6141429,5.114,2011,3,4,9,1,Friday,9,March,2011-03,888869.27,941643.4650000001,40274.56313574826
40,2011-03-11,860255.58,0,30.53,3.6,133.7361429,5.114,2011,3,11,10,1,Friday,10,March,2011-03,977070.62,923722.48,58055.42113663319
40,2011-03-18,871024.26,0,35.76,3.634,133.8492258,5.114,2011,3,18,11,1,Friday,11,March,2011-03,860255.58,899304.9325,53169.70807983338
40,2011-03-25,834621.39,0,28.89,3.624,133.9587419,5.114,2011,3,25,12,1,Friday,12,March,2011-03,871024.26,885742.9624999999,62770.489534748616
40,2011-04-01,841889.08,0,28.6,3.638,134.0682581,4.781,2011,4,1,13,2,Friday,13,April,2011-04,834621.39,851947.5774999999,16676.45911646842
40,2011-04-08,947753.32,0,34.77,3.72,134.1777742,4.781,2011,4,8,14,2,Friday,14,April,2011-04,841889.08,873822.0125,51736.72657519358
40,2011-04-15,874446.32,0,43.69,3.823,134.2784667,4.781,2011,4,15,15,2,Friday,15,April,2011-04,947753.32,874677.5275,51703.32467482602
40,2011-04-22,965056.4,0,39.32,3.919,134.3571,4.781,2011,4,22,16,2,Friday,16,April,2011-04,874446.32,907286.2799999999,58680.56132377118
40,2011-04-29,847246.5,0,52.68,3.988,134.4357333,4.781,2011,4,29,17,2,Friday,17,April,2011-04,965056.4,908625.635,56718.69403516181
40,2011-05-06,1016752.55,0,50.81,4.078,134.5143667,4.781,2011,5,6,18,2,Friday,18,May,2011-05,847246.5,925875.4424999999,78785.0690972442
40,2011-05-13,903864.02,0,54.09,4.095,134.593,4.781,2011,5,13,19,2,Friday,19,May,2011-05,1016752.55,933229.8674999999,73585.45859294845
40,2011-05-20,907110.83,0,56.38,4.101,134.6803871,4.781,2011,5,20,20,2,Friday,20,May,2011-05,903864.02,918743.475,70885.61872787333
40,2011-05-27,972373.81,0,63.11,4.034,134.7677742,4.781,2011,5,27,21,2,Friday,21,May,2011-05,907110.83,950025.3025,54542.02446555229
40,2011-06-03,1075687.74,0,66.16,3.973,134.8551613,4.781,2011,6,3,22,2,Friday,22,June,2011-06,972373.81,964759.1000000001,80404.5620240414
40,2011-06-10,984336.04,0,64.19,3.924,134.9425484,4.781,2011,6,10,23,2,Friday,23,June,2011-06,1075687.74,984877.105,69404.10673168837
40,2011-06-17,971422.67,0,59.16,3.873,135.0837333,4.781,2011,6,17,24,2,Friday,24,June,2011-06,984336.04,1000955.0650000001,50167.10474809128
40,2011-06-24,977103.64,0,62.59,3.851,135.2652667,4.781,2011,6,24,25,2,Friday,25,June,2011-06,971422.67,1002137.5225000001,49317.42325864245
40,2011-07-01,1048866.3,0,65.25,3.815,135.4468,4.584,2011,7,1,26,3,Friday,26,July,2011-07,977103.64,995432.1625000001,36012.59711103465
40,2011-07-08,1107366.06,0,67.86,3.784,135.6283333,4.584,2011,7,8,27,3,Friday,27,July,2011-07,1048866.3,1026189.6675,64582.50142711607
40,2011-07-15,953252.14,0,68.9,3.827,135.7837419,4.584,2011,7,15,28,3,Friday,28,July,2011-07,1107366.06,1021647.035,70120.40914093982
40,2011-07-22,980642.1,0,73.34,3.882,135.8738387,4.584,2011,7,22,29,3,Friday,29,July,2011-07,953252.14,1022531.65,69389.66257234981
40,2011-07-29,929096.9,0,67.45,3.898,135.9639355,4.584,2011,7,29,30,3,Friday,30,July,2011-07,980642.1,992589.2999999999,79362.32783582699
40,2011-08-05,1063818.2,0,68.1,3.903,136.0540323,4.584,2011,8,5,31,3,Friday,31,August,2011-08,929096.9,981702.335,58654.027341213216
40,2011-08-12,955506.95,0,68.3,3.88,136.144129,4.584,2011,8,12,32,3,Friday,32,August,2011-08,1063818.2,982266.0375000001,58299.22334461966
40,2011-08-19,943237.12,0,64.05,3.82,136.183129,4.584,2011,8,19,33,3,Friday,33,August,2011-08,955506.95,972914.7925,61555.488311428926
40,2011-08-26,969611.3,0,65.01,3.796,136.2136129,4.584,2011,8,26,34,3,Friday,34,August,2011-08,943237.12,983043.3925000001,54917.470297078005
40,2011-09-02,957298.26,0,63.79,3.784,136.2440968,4.584,2011,9,2,35,3,Friday,35,September,2011-09,969611.3,956413.4075,10792.027116828549
40,2011-09-09,1021391.99,1,64.83,3.809,136.2745806,4.584,2011,9,9,36,3,Friday,36,September,2011-09,957298.26,972884.6675,34086.108814934174
40,2011-09-16,890661.79,0,58.28,3.809,136.3145,4.584,2011,9,16,37,3,Friday,37,September,2011-09,1021391.99,959740.8350000001,53777.850530039126
40,2011-09-23,876583.98,0,54.09,3.758,136.367,4.584,2011,9,23,38,3,Friday,38,September,2011-09,890661.79,936484.005,66659.05167460507
40,2011-09-30,912857.1,0,63.45,3.684,136.4195,4.584,2011,9,30,39,3,Friday,39,September,2011-09,876583.98,925373.7150000001,65730.588423784
40,2011-10-07,1070389.98,0,50.21,3.633,136.472,4.42,2011,10,7,40,4,Friday,40,October,2011-10,912857.1,937623.2124999999,89761.79214672421
40,2011-10-14,936751.68,0,53.9,3.583,136.5150968,4.42,2011,10,14,41,4,Friday,41,October,2011-10,1070389.98,949145.6849999999,84529.78343715532
40,2011-10-21,942319.65,0,51.61,3.618,136.5017742,4.42,2011,10,21,42,4,Friday,42,October,2011-10,936751.68,965579.6025,71032.74364104679
40,2011-10-28,941675.95,0,42.09,3.604,136.4884516,4.42,2011,10,28,43,4,Friday,43,October,2011-10,942319.65,972784.3150000001,65117.9514718525
40,2011-11-04,1011321.18,0,35.4,3.586,136.475129,4.42,2011,11,4,44,4,Friday,44,November,2011-11,941675.95,958017.1150000001,35622.96147265925
40,2011-11-11,1037687.07,0,40.75,3.57,136.4618065,4.42,2011,11,11,45,4,Friday,45,November,2011-11,1011321.18,983250.9625,48836.73793910119
40,2011-11-18,905399.99,0,41.85,3.571,136.4666667,4.42,2011,11,18,46,4,Friday,46,November,2011-11,1037687.07,974021.0475000001,61100.23777965621
40,2011-11-25,1230011.95,1,32.76,3.536,136.4788,4.42,2011,11,25,47,4,Friday,47,November,2011-11,905399.99,1046105.0475,135278.0368681125
40,2011-12-02,1059676.62,0,38.51,3.501,136.4909333,4.42,2011,12,2,48,4,Friday,48,December,2011-12,1230011.95,1058193.9075,133279.34295323485
40,2011-12-09,1158708.98,0,34.48,3.47,136.5030667,4.42,2011,12,9,49,4,Friday,49,December,2011-12,1059676.62,1088449.385,140607.40084191234
40,2011-12-16,1198670.19,0,29.53,3.445,136.5335161,4.42,2011,12,16,50,4,Friday,50,December,2011-12,1158708.98,1161766.935,74051.81926085315
40,2011-12-23,1601585.7,0,24.46,3.413,136.5883871,4.42,2011,12,23,51,4,Friday,51,December,2011-12,1198670.19,1254660.3725,238549.37773902982
40,2011-12-30,908853.15,1,18.75,3.402,136.6432581,4.42,2011,12,30,52,4,Friday,52,December,2011-12,1601585.7,1216954.505,286702.2023386568
40,2012-01-06,954576.86,0,23.29,3.439,136.698129,4.261,2012,1,6,1,1,Friday,1,January,2012-01,908853.15,1165921.475,317083.8297605253
40,2012-01-13,780607.52,0,25.9,3.523,136.753,4.261,2012,1,13,2,1,Friday,2,January,2012-01,954576.86,1061405.8075,367571.6401186371
40,2012-01-20,811365.42,0,14.02,3.542,136.8564194,4.261,2012,1,20,3,1,Friday,3,January,2012-01,780607.52,863850.7374999999,81528.29416330461
40,2012-01-27,770157.29,0,22.91,3.568,136.9598387,4.261,2012,1,27,4,1,Friday,4,January,2012-01,811365.42,829176.7725,85410.18250354272
40,2012-02-03,979552.34,0,27.86,3.633,137.0632581,4.261,2012,2,3,5,1,Friday,5,February,2012-02,770157.29,835420.6425000001,97666.75232902472
40,2012-02-10,999785.48,1,23.92,3.655,137.1666774,4.261,2012,2,10,6,1,Friday,6,February,2012-02,979552.34,890215.1325000001,116358.58427329686
40,2012-02-17,975500.87,0,25.56,3.703,137.2583103,4.261,2012,2,17,7,1,Friday,7,February,2012-02,999785.48,931248.995,107918.53219777737
40,2012-02-24,919301.81,0,29.88,3.751,137.3411034,4.261,2012,2,24,8,1,Friday,8,February,2012-02,975500.87,968535.125,34498.331473070306
40,2012-03-02,927732.02,0,23.79,3.827,137.4238966,4.261,2012,3,2,9,1,Friday,9,March,2012-03,919301.81,955580.045,38481.95500636971
40,2012-03-09,954233.87,0,30.58,3.876,137.5066897,4.261,2012,3,9,10,1,Friday,10,March,2012-03,927732.02,944192.1425000001,25635.50268364977
40,2012-03-16,891154.18,0,37.13,3.867,137.5843871,4.261,2012,3,16,11,1,Friday,11,March,2012-03,954233.87,923105.4700000001,25985.47679970177
40,2012-03-23,844490.86,0,52.27,3.889,137.6552903,4.261,2012,3,23,12,1,Friday,12,March,2012-03,891154.18,904402.7325,47582.75082984212
40,2012-03-30,871945.64,0,36.25,3.921,137.7261935,4.261,2012,3,30,13,1,Friday,13,March,2012-03,844490.86,890456.1375000001,46631.64762091806
40,2012-04-06,1132064.23,0,36.54,3.957,137.7970968,4.125,2012,4,6,14,2,Friday,14,April,2012-04,871945.64,934913.7275,132821.30055546903
40,2012-04-13,857811.17,0,40.65,4.025,137.868,4.125,2012,4,13,15,2,Friday,15,April,2012-04,1132064.23,926577.975,137448.73097560144
40,2012-04-20,896979.93,0,55.3,4.046,137.9230667,4.125,2012,4,20,16,2,Friday,16,April,2012-04,857811.17,939700.2425,129261.27951020015
40,2012-04-27,875372.91,0,47.51,4.023,137.9781333,4.125,2012,4,27,17,2,Friday,17,April,2012-04,896979.93,940557.06,128672.47587519974
40,2012-05-04,993311.59,0,44.47,3.991,138.0332,4.125,2012,5,4,18,2,Friday,18,May,2012-05,875372.91,905868.9,60456.01332354907
40,2012-05-11,967729.35,0,52.06,3.947,138.0882667,4.125,2012,5,11,19,2,Friday,19,May,2012-05,993311.59,933348.4450000001,56158.87264049123
40,2012-05-18,896295.41,0,57.59,3.899,138.1065806,4.125,2012,5,18,20,2,Friday,20,May,2012-05,967729.35,933177.315,56307.48412733765
40,2012-05-25,991054.49,0,65.25,3.85,138.1101935,4.125,2012,5,25,21,2,Friday,21,May,2012-05,896295.41,962097.71,45366.872888351216
40,2012-06-01,1037464.27,0,64.75,3.798,138.1138065,4.125,2012,6,1,22,2,Friday,22,June,2012-06,991054.49,973135.88,58858.32351442734
40,2012-06-08,1079386.88,0,55.78,3.746,138.1174194,4.125,2012,6,8,23,2,Friday,23,June,2012-06,1037464.27,1001050.2625,78604.70760652237
40,2012-06-15,977950.28,0,63.39,3.683,138.1295333,4.125,2012,6,15,24,2,Friday,24,June,2012-06,1079386.88,1021463.98,46293.450919990886
40,2012-06-22,1033552.18,0,69.32,3.629,138.1629,4.125,2012,6,22,25,2,Friday,25,June,2012-06,977950.28,1032088.4025,41629.816548521296
40,2012-06-29,988764.84,0,64.42,3.577,138.1962667,4.125,2012,6,29,26,2,Friday,26,June,2012-06,1033552.18,1019913.5449999999,46383.35683311175
40,2012-07-06,1182901.56,0,69.08,3.538,138.2296333,4.156,2012,7,6,27,3,Friday,27,July,2012-07,988764.84,1045792.2150000001,94522.3793378506
40,2012-07-13,979848.71,0,67.48,3.561,138.263,4.156,2012,7,13,28,3,Friday,28,July,2012-07,1182901.56,1046266.8225,94071.88259533266
40,2012-07-20,968502.38,0,70.45,3.61,138.2331935,4.156,2012,7,20,29,3,Friday,29,July,2012-07,979848.71,1030004.3725,102268.16798416682
40,2012-07-27,954396.85,0,67.88,3.701,138.2033871,4.156,2012,7,27,30,3,Friday,30,July,2012-07,968502.38,1021412.375,108161.67417670455
40,2012-08-03,1068346.76,0,70.15,3.698,138.1735806,4.156,2012,8,3,31,3,Friday,31,August,2012-08,954396.85,992773.6749999999,51446.484670082216
40,2012-08-10,1007906.43,0,70.09,3.772,138.1437742,4.156,2012,8,10,32,3,Friday,32,August,2012-08,1068346.76,999788.1050000001,51007.70855294377
40,2012-08-17,969387.48,0,69.41,3.84,138.1857097,4.156,2012,8,17,33,3,Friday,33,August,2012-08,1007906.43,1000009.38,50828.3534934937
40,2012-08-24,945318.47,0,63.91,3.874,138.2814516,4.156,2012,8,24,34,3,Friday,34,August,2012-08,969387.48,997739.7849999999,53667.34902573376
40,2012-08-31,987264.67,0,66.11,3.884,138.3771935,4.156,2012,8,31,35,3,Friday,35,August,2012-08,945318.47,977469.2625,26591.727035994543
40,2012-09-07,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,9,7,36,3,Friday,36,September,2012-09,987264.67,997554.7549999999,62857.637945389375
40,2012-09-14,901709.82,0,59.38,3.988,138.5673,4.156,2012,9,14,37,3,Friday,37,September,2012-09,1088248.4,980635.34,79793.56221458974
40,2012-09-21,899768.4,0,54.12,4.056,138.6534,4.156,2012,9,21,38,3,Friday,38,September,2012-09,901709.82,969247.8225,89208.58735158549
40,2012-09-28,919595.44,0,50.98,4.018,138.7395,4.156,2012,9,28,39,3,Friday,39,September,2012-09,899768.4,952330.515,91050.32911104047
40,2012-10-05,1069112.0,0,57.21,4.027,138.8256,4.145,2012,10,5,40,4,Friday,40,October,2012-10,919595.44,947546.415,81533.59352311662
40,2012-10-12,982523.26,0,47.35,4.029,138.9117,4.145,2012,10,12,41,4,Friday,41,October,2012-10,1069112.0,967749.7749999999,76229.6176958795
40,2012-10-19,918170.5,0,46.33,4.0,138.8336129,4.145,2012,10,19,42,4,Friday,42,October,2012-10,982523.26,972350.3,71145.02016705573
40,2012-10-26,921264.52,0,49.65,3.917,138.7281613,4.145,2012,10,26,43,4,Friday,43,October,2012-10,918170.5,972767.5700000001,70736.19274291742
41,2010-02-26,991941.73,0,21.84,2.586,189.6018023,7.541,2010,2,26,8,1,Friday,8,February,2010-02,1052034.74,1051541.4975,42262.351437966165
41,2010-03-05,1063557.49,0,32.49,2.62,189.6695049,7.541,2010,3,5,9,1,Friday,9,March,2010-03,991941.73,1045797.5750000001,37176.67143085707
41,2010-03-12,1023997.71,0,33.4,2.684,189.7372075,7.541,2010,3,12,10,1,Friday,10,March,2010-03,1063557.49,1032882.9175,31952.305338621456
41,2010-03-19,1006597.69,0,36.7,2.692,189.734262,7.541,2010,3,19,11,1,Friday,11,March,2010-03,1023997.71,1021523.6549999999,30934.54892099946
41,2010-03-26,1015196.46,0,32.3,2.717,189.7195417,7.541,2010,3,26,12,1,Friday,12,March,2010-03,1006597.69,1027337.3374999999,25169.99830390869
41,2010-04-02,1168826.39,0,41.31,2.725,189.7048215,7.363,2010,4,2,13,2,Friday,13,April,2010-04,1015196.46,1053654.5625,77109.12969568578
41,2010-04-09,1082158.21,0,37.3,2.75,189.6901012,7.363,2010,4,9,14,2,Friday,14,April,2010-04,1168826.39,1068194.6875,75110.41145720806
41,2010-04-16,1043388.79,0,46.79,2.765,189.6628845,7.363,2010,4,16,15,2,Friday,15,April,2010-04,1082158.21,1077392.4625,66851.74621946749
41,2010-04-23,1067340.74,0,45.29,2.776,189.6190057,7.363,2010,4,23,16,2,Friday,16,April,2010-04,1043388.79,1090428.5325,54651.64173146633
41,2010-04-30,1063960.11,0,40.2,2.766,189.575127,7.363,2010,4,30,17,2,Friday,17,April,2010-04,1067340.74,1064211.9625000001,15974.197847593983
41,2010-05-07,1175738.22,0,41.5,2.771,189.5312483,7.363,2010,5,7,18,2,Friday,18,May,2010-05,1063960.11,1087606.965,59699.968552049984
41,2010-05-14,1116439.02,0,40.23,2.788,189.4904116,7.363,2010,5,14,19,2,Friday,19,May,2010-05,1175738.22,1105869.5225,52390.25069856818
41,2010-05-21,1163234.33,0,50.59,2.776,189.467827,7.363,2010,5,21,20,2,Friday,20,May,2010-05,1116439.02,1129842.92,50798.864858000554
41,2010-05-28,1246654.24,0,56.97,2.737,189.4452425,7.363,2010,5,28,21,2,Friday,21,May,2010-05,1163234.33,1175516.4525,53856.68499241404
41,2010-06-04,1305068.1,0,60.13,2.7,189.422658,7.363,2010,6,4,22,2,Friday,22,June,2010-06,1246654.24,1207848.9225,84268.72349623159
41,2010-06-11,1217199.39,0,63.36,2.684,189.4000734,7.363,2010,6,11,23,2,Friday,23,June,2010-06,1305068.1,1233039.0150000001,59152.7717181758
41,2010-06-18,1202963.06,0,54.9,2.674,189.4185259,7.363,2010,6,18,24,2,Friday,24,June,2010-06,1217199.39,1242971.1975,45219.5651983646
41,2010-06-25,1174209.52,0,66.0,2.715,189.4533931,7.363,2010,6,25,25,2,Friday,25,June,2010-06,1202963.06,1224860.0175,56382.536766789206
41,2010-07-02,1273279.79,0,69.39,2.728,189.4882603,7.335,2010,7,2,26,3,Friday,26,July,2010-07,1174209.52,1216912.94,41615.2418561433
41,2010-07-09,1176079.59,0,60.93,2.711,189.5231276,7.335,2010,7,9,27,3,Friday,27,July,2010-07,1273279.79,1206632.99,46332.33570213462
41,2010-07-16,1179788.38,0,69.06,2.699,189.6125456,7.335,2010,7,16,28,3,Friday,28,July,2010-07,1176079.59,1200839.32,48349.264890714745
41,2010-07-23,1192213.87,0,70.77,2.691,189.774698,7.335,2010,7,23,29,3,Friday,29,July,2010-07,1179788.38,1205340.4075,45815.45311118428
